0.9,0,0,0.1,0,0,
0.80488,0.07203,0,0.09295,0.00949,0.02065,
0.67994,0.1413,0,0.12048,0.01682,0.04146,
0.51973,0.21614,0,0.18101,0.02247,0.06065,
0.34452,0.27443,0,0.27456,0.02721,0.07928,
0.19577,0.28259,0,0.39309,0.03069,0.09786,
0.10628,0.23615,0,0.50794,0.03342,0.11621,
0.06746,0.16837,0,0.59433,0.03622,0.13362,
0.05438,0.11524,0,0.64091,0.03822,0.15125,
0.05097,0.08251,0,0.6563,0.03981,0.17041,
0.05103,0.06521,0,0.65512,0.04089,0.18775,
0.05226,0.05747,0,0.64438,0.04201,0.20388,
0.05279,0.05468,0,0.62911,0.0432,0.22022,
0.05555,0.05191,0,0.61282,0.04389,0.23583,
0.05655,0.05284,0,0.59741,0.04357,0.24963,
0.05788,0.05248,0,0.58295,0.04424,0.26245,
0.05774,0.05405,0,0.56895,0.04454,0.27472,
0.06016,0.05151,0,0.55751,0.04425,0.28657,
0.06035,0.0523,0,0.5446,0.04527,0.29748,
0.06151,0.05195,0,0.5336,0.04524,0.3077,
0.06303,0.05182,0,0.52262,0.04558,0.31695,
0.0635,0.05252,0,0.51309,0.04541,0.32548,
0.06498,0.0527,0,0.5028,0.04446,0.33506,
0.06534,0.05281,0,0.49592,0.0443,0.34163,
0.06581,0.05302,0,0.48874,0.04338,0.34905,
0.06692,0.052,0,0.48131,0.04341,0.35636,
0.06707,0.05281,0,0.4736,0.04348,0.36304,
0.06865,0.05196,0,0.4667,0.04236,0.37033,
0.06919,0.05243,0,0.46025,0.04083,0.3773,
0.06914,0.05234,0,0.45646,0.03981,0.38225,
0.07021,0.05181,0,0.45052,0.03943,0.38803,
0.0705,0.05134,0,0.44618,0.03893,0.39305,
0.07032,0.05234,0,0.44135,0.03858,0.39741,
0.07083,0.05126,0,0.43826,0.0387,0.40095,
0.07192,0.05084,0,0.43335,0.03855,0.40534,
0.07186,0.05102,0,0.42959,0.03799,0.40954,
0.07256,0.05058,0,0.42546,0.03802,0.41338,
0.07194,0.05178,0,0.42263,0.03757,0.41608,
0.07355,0.05041,0,0.41936,0.03706,0.41962,
0.07408,0.05097,0,0.41603,0.03667,0.42225,
0.07565,0.05057,0,0.41182,0.03635,0.42561,
0.07575,0.05069,0,0.40883,0.0363,0.42843,
0.07586,0.05094,0,0.40522,0.0362,0.43178,
0.07623,0.05104,0,0.40306,0.03568,0.43399,
0.07667,0.05079,0,0.40163,0.03513,0.43578,
0.07657,0.05061,0,0.39996,0.03475,0.43811,
0.0767,0.05132,0,0.39715,0.03488,0.43995,
0.07795,0.05031,0,0.39494,0.03452,0.44228,
0.07795,0.05152,0,0.3925,0.03431,0.44372,
0.07867,0.0502,0,0.39122,0.03418,0.44573,
