0.9,0,0,0.1,0,0,
0.591748,0.248252,0,0.089,0.05,0.021,
0.0168601,0.693304,0,0.160046,0.08895,0.04084,
0.0241074,0.420993,0,0.382347,0.119118,0.0603985,
0.00923336,0.261048,0,0.51251,0.142623,0.0815502,
0.0338858,0.136965,0,0.572798,0.160369,0.102946,
0.00914321,0.1273,0,0.57315,0.173496,0.123875,
0.0388564,0.072089,0,0.569307,0.182951,0.143761,
0.0136849,0.101217,0,0.539927,0.189521,0.162614,
0.0377013,0.0685416,0,0.526656,0.193834,0.180231,
0.0209267,0.0932429,0,0.499556,0.196404,0.196834,
0.0345717,0.0764451,0,0.485981,0.19763,0.212336,
0.0270155,0.0891109,0,0.466075,0.197835,0.226927,
0.0328414,0.0827953,0,0.453467,0.19727,0.24059,
0.0306165,0.0875911,0,0.439179,0.196135,0.253443,
0.0326998,0.0859874,0,0.428182,0.194584,0.265511,
0.0324702,0.0874563,0,0.417432,0.19274,0.276866,
0.0332684,0.0872331,0,0.408221,0.190697,0.287545,
0.0335222,0.0876182,0,0.399697,0.188528,0.297598,
0.0339528,0.0875984,0,0.392059,0.186291,0.307063,
0.0342461,0.0876511,0,0.38506,0.184028,0.315979,
0.0345558,0.0875804,0,0.378678,0.181772,0.324379,
0.0348148,0.0874999,0,0.372808,0.179546,0.332295,
0.0350646,0.0873682,0,0.367404,0.177371,0.339756,
0.0352878,0.0872224,0,0.362406,0.175257,0.346791,
0.0355017,0.0870508,0,0.357774,0.173214,0.353424,
0.0357028,0.0868682,0,0.353466,0.171248,0.359678,
0.0358762,0.0866954,0,0.349452,0.169363,0.365577,
0.0360448,0.0865079,0,0.345711,0.16756,0.371141,
0.0362024,0.0863206,0,0.342213,0.165839,0.376389,
0.0363497,0.0861358,0,0.338939,0.1642,0.38134,
0.0364941,0.0859479,0,0.33587,0.162641,0.386011,
0.0366261,0.085771,0,0.332989,0.161161,0.390417,
0.0367456,0.0856039,0,0.330284,0.159756,0.394575,
0.0368701,0.0854285,0,0.327745,0.158424,0.398497,
0.0369842,0.0852667,0,0.325353,0.157163,0.402198,
0.0370925,0.0851115,0,0.323102,0.155968,0.40569,
0.0371931,0.0849651,0,0.320983,0.154839,0.408984,
0.0372898,0.0848231,0,0.318988,0.15377,0.412093,
0.0373774,0.0846922,0,0.317109,0.152759,0.415027,
0.0374634,0.0845628,0,0.315339,0.151804,0.417795,
0.0375462,0.084439,0,0.313671,0.150902,0.420406,
0.0376285,0.0843182,0,0.312097,0.150049,0.422871,
0.0377066,0.0842053,0,0.310611,0.149244,0.425197,
0.037776,0.0841037,0,0.30921,0.148484,0.427391,
0.0378442,0.0840038,0,0.307889,0.147766,0.429462,
0.0379102,0.0839082,0,0.306642,0.147088,0.431416,
0.0379672,0.0838238,0,0.305466,0.146448,0.43326,
0.0380268,0.0837364,0,0.304358,0.145843,0.435,
0.0380809,0.0836573,0,0.303312,0.145273,0.436641,
