0.899975,0,0,0.100025,0,0,
0.32768,0.549319,0,0.090765,0.0194107,0.012825,
0.0941817,0.480664,0,0.366254,0.0346125,0.0242882,
0.04308,0.295791,0,0.573112,0.048824,0.0391929,
0.0444169,0.176479,0,0.660931,0.0606586,0.0575142,
0.0457787,0.134513,0,0.673657,0.0693984,0.0766526,
0.0467938,0.120649,0,0.65999,0.0771973,0.0953701,
0.0472889,0.118396,0,0.640728,0.0823719,0.111216,
0.0477841,0.119336,0,0.619336,0.0875217,0.126021,
0.0481555,0.121466,0,0.599579,0.0901956,0.140604,
0.0486754,0.12305,0,0.58101,0.0915573,0.155707,
0.0488735,0.125229,0,0.565041,0.0926962,0.16816,
0.0478831,0.125675,0,0.551151,0.0947017,0.180589,
0.0480069,0.125006,0,0.538772,0.0956672,0.192548,
0.04974,0.124338,0,0.527457,0.0950235,0.203441,
0.048205,0.125922,0,0.518544,0.0948502,0.212478,
0.0487992,0.124783,0,0.510597,0.0952711,0.22055,
0.048824,0.122283,0,0.505422,0.0946274,0.228844,
0.048106,0.122481,0,0.49901,0.0946769,0.235727,
0.0486259,0.121193,0,0.492102,0.0946026,0.243476,
0.048923,0.11946,0,0.488141,0.0937113,0.249765,
0.048304,0.119312,0,0.484031,0.0942808,0.254073,
0.0486259,0.117653,0,0.479673,0.0937113,0.260337,
0.0483783,0.116861,0,0.474276,0.0926962,0.267789,
0.0478336,0.11691,0,0.469497,0.0929438,0.272815,
0.0489478,0.113667,0,0.470141,0.0911612,0.276083,
0.0487002,0.114682,0,0.465264,0.0903689,0.280985,
0.0489973,0.114608,0,0.461649,0.0890072,0.285739,
0.0479079,0.113914,0,0.458727,0.0893043,0.290146,
0.0484773,0.114236,0,0.455608,0.0885863,0.293092,
0.0477346,0.113295,0,0.452983,0.088512,0.297475,
0.0477346,0.111587,0,0.450458,0.0884872,0.301733,
0.0482298,0.109483,0,0.451201,0.0872988,0.303788,
0.048304,0.110201,0,0.448601,0.0861352,0.306759,
0.0484278,0.110621,0,0.447883,0.0843278,0.30874,
0.048304,0.110745,0,0.445407,0.0838821,0.311661,
0.0469918,0.110894,0,0.441669,0.0846497,0.315796,
0.0482793,0.108245,0,0.440678,0.084105,0.318693,
0.0472889,0.109037,0,0.438203,0.0846249,0.320847,
0.0480069,0.107378,0,0.437163,0.0835108,0.323942,
0.0485764,0.107477,0,0.435231,0.0829908,0.325724,
0.0479327,0.108393,0,0.434167,0.0826195,0.326888,
0.0471651,0.109012,0,0.432062,0.0829166,0.328844,
0.0477593,0.1077,0,0.431815,0.0817529,0.330973,
0.048205,0.105447,0,0.43231,0.080713,0.333325,
0.0482793,0.106487,0,0.430948,0.0789799,0.335306,
0.0470909,0.106313,0,0.4308,0.0794504,0.336346,
0.0477098,0.105076,0,0.430205,0.0791037,0.337905,
0.0479822,0.105818,0,0.429091,0.0796237,0.337485,
0.0469176,0.105794,0,0.428522,0.0801436,0.338623,
