0.9,0,0,0.1,0,0,
0.734656,0.112344,0,0.092,0.02,0.041,
0.50416,0.227587,0,0.152603,0.0357796,0.0798704,
0.236233,0.319447,0,0.278818,0.048099,0.117404,
0.0523906,0.282747,0,0.452967,0.0575726,0.154323,
0.014994,0.135944,0,0.593227,0.0646956,0.19114,
0.0163524,0.0546544,0,0.631604,0.0698687,0.227521,
0.0176654,0.0307479,0,0.615685,0.0734323,0.262469,
0.0189742,0.0239426,0,0.585881,0.0756902,0.295512,
0.0202204,0.0221486,0,0.554123,0.0769033,0.326604,
0.0213941,0.0217546,0,0.523738,0.0772886,0.355824,
0.0225002,0.0216946,0,0.495501,0.0770245,0.383279,
0.0235459,0.0216657,0,0.469453,0.0762567,0.409078,
0.024533,0.0215956,0,0.445441,0.0751039,0.433326,
0.0254742,0.0214635,0,0.423278,0.0736627,0.456122,
0.0263728,0.0212811,0,0.40278,0.072011,0.477555,
0.027232,0.0210596,0,0.383785,0.070212,0.497711,
0.0280565,0.0208074,0,0.366151,0.0683161,0.516669,
0.0288503,0.0205324,0,0.349751,0.0663637,0.534502,
0.0296177,0.0202406,0,0.334475,0.064387,0.55128,
0.0303633,0.0199367,0,0.320224,0.0624111,0.567065,
0.0310871,0.0196291,0,0.30691,0.0604557,0.581918,
0.0317969,0.0193147,0,0.294457,0.058536,0.595895,
0.0324913,0.0190026,0,0.282794,0.0566634,0.609048,
0.0331692,0.0186971,0,0.27186,0.0548463,0.621427,
0.0338371,0.0183927,0,0.261602,0.0530908,0.633078,
0.0344939,0.0180955,0,0.251967,0.0514009,0.644043,
0.0351436,0.0178031,0,0.242911,0.0497792,0.654363,
0.035783,0.0175218,0,0.234392,0.048227,0.664076,
0.0364129,0.0172501,0,0.226374,0.0467445,0.673219,
0.037037,0.0169847,0,0.218823,0.0453314,0.681824,
0.0376547,0.0167287,0,0.211707,0.0439865,0.689923,
0.0382643,0.016484,0,0.204998,0.0427084,0.697546,
0.03887,0.0162452,0,0.198669,0.0414953,0.70472,
0.039469,0.0160176,0,0.192696,0.040345,0.711473,
0.0400634,0.0157977,0,0.187056,0.0392553,0.717828,
0.0406513,0.0155881,0,0.181729,0.0382238,0.723808,
0.041231,0.0153893,0,0.176695,0.0372482,0.729437,
0.0418034,0.0151989,0,0.171939,0.0363259,0.734733,
0.0423676,0.0150177,0,0.167443,0.0354545,0.739717,
0.0429251,0.0148433,0,0.163193,0.0346317,0.744407,
0.0434762,0.0146758,0,0.159173,0.033855,0.74882,
0.0440187,0.0145174,0,0.15537,0.0331222,0.752971,
0.0445538,0.0143657,0,0.151772,0.0324309,0.756878,
0.0450812,0.0142206,0,0.148367,0.0317791,0.760552,
0.0456008,0.0140823,0,0.145143,0.0311646,0.764009,
0.0461107,0.0139522,0,0.14209,0.0305855,0.767261,
0.0466113,0.0138281,0,0.139201,0.0300399,0.77032,
0.0471042,0.0137083,0,0.136465,0.0295258,0.773197,
0.0475856,0.0135973,0,0.133873,0.0290417,0.775903,
